Category,Content Rating,Reviews,Installs,Type,Price,Rating
FAMILY,Everyone,2,100,Free,0,3
GAME,Teen,145931,10000000,Free,0,3.9
GAME,Teen,1343106,10000000,Free,0,4.2
TOOLS,Everyone,54,10000,Free,0,3.9
PERSONALIZATION,Teen,0,10,Free,0,NaN
FAMILY,Everyone,21,5000,Free,0,4.1
PERSONALIZATION,Teen,0,10,Free,0,NaN
PERSONALIZATION,Mature 17,5,500,Free,0,4.6
FAMILY,Everyone,3,1000,Free,0,NaN
GAME,Teen,4,1000,Free,0,NaN
PERSONALIZATION,Mature 17,0,10,Free,0,NaN
FAMILY,Everyone,2,100,Free,0,NaN
COMMUNICATION,Everyone,9,5000,Free,0,4.4
TOOLS,Everyone,71,10000,Free,0,3.8
GAME,Teen,243121,5000000,Free,0,4.4
SOCIAL,Teen,0,0,Paid,13.99,NaN
VIDEO_PLAYERS,Everyone,23,100,Free,0,4.9
FAMILY,Teen,33812,5000000,Free,0,3.6
AUTO_AND_VEHICLES,Everyone,47,1000,Free,0,4.3
FAMILY,Everyone,283,50000,Free,0,3.6
GAME,Teen,82827,10000000,Free,0,4.1
NEWS_AND_MAGAZINES,Everyone 10,803,50000,Free,0,3.4
FAMILY,Everyone,302,50000,Free,0,4.5
SPORTS,Everyone,19,1000,Free,0,4.7
SPORTS,Everyone 10,459,10000,Free,0,4.5
TRAVEL_AND_LOCAL,Everyone,71,10000,Free,0,4.4
FAMILY,Everyone,218,10000,Free,0,4.3
BOOKS_AND_REFERENCE,Everyone,218451,10000000,Free,0,4.6
TRAVEL_AND_LOCAL,Everyone,1291,50000,Free,0,4.2
BOOKS_AND_REFERENCE,Everyone,57400,500000,Free,0,4.8
LIFESTYLE,Everyone,284670,10000000,Free,0,4.6
BOOKS_AND_REFERENCE,Everyone,445756,10000000,Free,0,4.8
BOOKS_AND_REFERENCE,Everyone,361780,10000000,Free,0,4.6
BOOKS_AND_REFERENCE,Everyone,41608,1000000,Free,0,4.6
FAMILY,Teen,9952,100000,Free,0,4.6
NEWS_AND_MAGAZINES,Everyone,24456,1000000,Free,0,4.1
BOOKS_AND_REFERENCE,Everyone,2319,50000,Free,0,4.7
FAMILY,Everyone,7878,1000000,Free,0,4.7
FAMILY,Everyone,6696,100000,Free,0,4.8
PRODUCTIVITY,Everyone,4832,1000000,Free,0,3.6
FAMILY,Everyone,173394,5000000,Free,0,4.7
FAMILY,Everyone,2654,100000,Free,0,4.6
BOOKS_AND_REFERENCE,Everyone,96419,5000000,Free,0,4.5
NEWS_AND_MAGAZINES,Everyone,13620,500000,Free,0,4.7
FAMILY,Everyone,199,10000,Free,0,4.5
HEALTH_AND_FITNESS,Everyone,979,50000,Free,0,4.3
BOOKS_AND_REFERENCE,Everyone,12322,500000,Free,0,4.5
BOOKS_AND_REFERENCE,Everyone,29551,1000000,Free,0,4.8
FAMILY,Everyone,47463,1000000,Free,0,4.7
BOOKS_AND_REFERENCE,Everyone,1340,10000,Paid,4.49,4.7
BOOKS_AND_REFERENCE,Everyone,55011,1000000,Free,0,4.7
FAMILY,Everyone,7116,100000,Free,0,4.7
LIFESTYLE,Everyone 10,759,50000,Free,0,4.7
BOOKS_AND_REFERENCE,Everyone,497826,10000000,Free,0,4.7
BOOKS_AND_REFERENCE,Everyone,1777,50000,Free,0,4.7
LIFESTYLE,Everyone,518,50000,Free,0,4.6
BOOKS_AND_REFERENCE,Everyone,1201,100000,Free,0,4.7
LIFESTYLE,Everyone,1133393,10000000,Free,0,4.7
BOOKS_AND_REFERENCE,Everyone,3234,100000,Free,0,4.6
LIFESTYLE,Everyone,3547,100000,Paid,399.99,3.8
FAMILY,Everyone,1455,10000,Free,0,3.9
SHOPPING,Teen,141584,10000000,Free,0,4
FAMILY,Everyone,856,10000,Paid,399.99,4
LIFESTYLE,Everyone,411,10000,Paid,299.99,3.8
FINANCE,Everyone,1867,50000,Paid,399.99,4.1
LIFESTYLE,Everyone,41,1000,Paid,379.99,2.9
FINANCE,Everyone,93,1000,Paid,399.99,3.8
FINANCE,Everyone,472,5000,Paid,399.99,3.5
LIFESTYLE,Everyone,134,1000,Paid,37.99,4.2
FINANCE,Everyone,459,10000,Paid,18.99,4.6
FAMILY,Everyone,201,5000,Paid,399.99,4.4
GAME,Teen,208501,1000000,Free,0,4.4
FINANCE,Teen,129,1000,Paid,399.99,4.1
BUSINESS,Everyone,213,1000,Free,0,3.9
FAMILY,Everyone,217,10000,Paid,389.99,3.6
GAME,Everyone,630,10000,Paid,4.99,4
TRAVEL_AND_LOCAL,Everyone,39,10000,Free,0,3.8
FINANCE,Everyone,180,5000,Paid,399.99,4.3
TRAVEL_AND_LOCAL,Everyone,68,10000,Free,0,4.6
LIFESTYLE,Everyone,126,5000,Paid,2.49,3.6
NEWS_AND_MAGAZINES,Everyone,4581,100000,Free,0,3.9
FINANCE,Everyone,36,1000,Paid,399.99,4
TOOLS,Everyone,1313,100000,Free,0,4.2
FAMILY,Everyone,1493,100000,Free,0,4.2
GAME,Everyone,4537,100000,Free,0,4.2
GAME,Everyone,5849,500000,Free,0,4.5
NEWS_AND_MAGAZINES,Everyone,327,10000,Free,0,4.7
FAMILY,Everyone 10,33944,1000000,Free,0,3.5
GAME,Everyone,10256,1000000,Free,0,4.5
FAMILY,Everyone 10,484858,10000000,Free,0,4
LIFESTYLE,Teen,8004,100000,Free,0,4.6
FAMILY,Everyone,636228,10000000,Free,0,4.2
FAMILY,Teen,931503,10000000,Free,0,4.3
FAMILY,Everyone,245839,10000000,Free,0,4.1
SPORTS,Everyone,68072,5000000,Free,0,4.5
GAME,Everyone 10,210317,10000000,Free,0,4.2
FAMILY,Everyone,1333338,10000000,Free,0,4.5
FAMILY,Everyone,899748,10000000,Free,0,4.4
BUSINESS,Everyone,23729,1000000,Free,0,3.7
GAME,Teen,406511,5000000,Free,0,4.4
SOCIAL,Everyone,315390,10000000,Free,0,4.3
LIFESTYLE,Everyone,179139,5000000,Free,0,4.3
GAME,Everyone,104389,5000000,Free,0,4.3
PHOTOGRAPHY,Everyone,10847682,1000000000,Free,0,4.5
PHOTOGRAPHY,Everyone,559931,10000000,Free,0,4.5
FAMILY,Everyone 10,130689,5000000,Free,0,3.8
LIFESTYLE,Everyone,234971,1000000,Free,0,4.5
SOCIAL,Everyone,228737,10000000,Free,0,4.5
BUSINESS,Everyone,72202,1000000,Free,0,4.4
MEDICAL,Everyone,2570,100000,Free,0,4.7
FAMILY,Everyone,14145,1000000,Free,0,3.5
MEDICAL,Everyone,25,5000,Free,0,4.9
EVENTS,Everyone,9,1000,Free,0,4
GAME,Teen,21223,1000000,Free,0,4.1
TOOLS,Everyone,32,10000,Free,0,4.2
BUSINESS,Everyone,0,100,Free,0,NaN
GAME,Teen,438911,10000000,Free,0,4.4
COMMUNICATION,Everyone,2063,100000,Free,0,4.1
FAMILY,Mature 17,45771,1000000,Free,0,4.6
FAMILY,Everyone,7148,100000,Paid,2.99,4.6
FAMILY,Everyone,19209,100000,Paid,2.99,4.7
FAMILY,Teen,29495,1000000,Free,0,4.5
MEDICAL,Everyone,61,1000,Paid,2.99,NaN
SPORTS,Everyone,666246,10000000,Free,0,4.6
SPORTS,Everyone,1721943,10000000,Free,0,4.4
GAME,Teen,8219586,100000000,Free,0,4.4
FAMILY,Teen,690148,10000000,Free,0,4.2
GAME,Mature 17,579519,10000000,Free,0,4.4
SPORTS,Everyone,170973,5000000,Free,0,4
GAME,Teen,62636,1000000,Free,0,4.2
FAMILY,Mature 17,123136,5000000,Free,0,4.2
GAME,Teen,250197,5000000,Free,0,4.2
SPORTS,Everyone,221722,10000000,Free,0,4.8
FAMILY,Mature 17,29838,5000000,Free,0,3.7
FAMILY,Teen,1012,100000,Free,0,3.4
SPORTS,Everyone,183004,10000000,Free,0,4.3
FAMILY,Everyone 10,143087,1000000,Free,0,4.3
SPORTS,Teen,652940,10000000,Free,0,4.6
GAME,Everyone 10,336386,10000000,Free,0,4.2
FAMILY,Mature 17,5195,100000,Free,0,4.6
SPORTS,Everyone,91935,10000000,Free,0,4.1
GAME,Teen,1381624,10000000,Free,0,4.4
SPORTS,Everyone,92522,5000000,Free,0,4.6
FAMILY,Teen,45370,1000000,Free,0,4.3
SOCIAL,Mature 17,41269,1000000,Free,0,4.4
FAMILY,Everyone,394842,10000000,Free,0,4.7
SPORTS,Everyone,1008012,50000000,Free,0,4.2
FAMILY,Everyone,302,10000,Free,0,3.8
FAMILY,Everyone,1231,100000,Free,0,4.3
FAMILY,Mature 17,1443,100000,Free,0,3.7
SPORTS,Everyone,148083,10000000,Free,0,4.3
FAMILY,Teen,31596,5000000,Free,0,2.9
FAMILY,Everyone,598975,10000000,Free,0,4.3
FAMILY,Everyone,275,10000,Free,0,4.3
TRAVEL_AND_LOCAL,Everyone,64164,10000000,Free,0,4
FAMILY,Teen,16063,1000000,Free,0,3.3
NEWS_AND_MAGAZINES,Everyone 10,76616,1000000,Free,0,4.5
PRODUCTIVITY,Everyone,22,5000,Free,0,4.1
FAMILY,Everyone,3,1000,Free,0,5
COMMUNICATION,Everyone,684,100000,Free,0,3.9
FAMILY,Everyone,117,10000,Free,0,4.6
TOOLS,Everyone,177,10000,Free,0,4
NEWS_AND_MAGAZINES,Everyone,188,10000,Free,0,3.6
LIFESTYLE,Everyone,22,10000,Free,0,4
FAMILY,Everyone,19,5000,Free,0,4.5
BUSINESS,Everyone,0,100,Free,0,NaN
FAMILY,Everyone,45,5000,Free,0,2.9
TOOLS,Everyone,25,1000,Free,0,4.2
TOOLS,Everyone,23,5000,Free,0,4.5
TOOLS,Everyone,5,1000,Free,0,NaN
FAMILY,Everyone,513,10000,Free,0,4.6
TOOLS,Everyone,11018,500000,Free,0,4.7
TOOLS,Everyone,676,100000,Free,0,4.2
FAMILY,Everyone,3,1000,Paid,2.99,4.7
TOOLS,Everyone,3,10,Paid,2.99,4.7
TOOLS,Everyone,478,100000,Free,0,3.9
FAMILY,Everyone,55,10000,Free,0,4.7
FAMILY,Everyone,88,10000,Free,0,3.7
FAMILY,Everyone,21,5000,Free,0,4.8
COMMUNICATION,Everyone,138,10000,Free,0,4
FAMILY,Everyone,87,10000,Free,0,4.6
FAMILY,Everyone,105,10000,Free,0,4.4
NEWS_AND_MAGAZINES,Everyone 10,13166,1000000,Free,0,4.3
FAMILY,Everyone,7,100,Paid,9.99,4.7
PERSONALIZATION,Everyone,5,500,Paid,1.49,3.6
FAMILY,Everyone,29,5000,Free,0,4.4
TOOLS,Everyone,70,1000,Free,0,4.6
FAMILY,Everyone,10,100,Paid,4.99,2.9
PERSONALIZATION,Everyone,0,5,Paid,0.99,NaN
FAMILY,Everyone,242,50000,Free,0,4.5
FAMILY,Everyone,1,10,Paid,4.99,5
TOOLS,Everyone,3743,1000000,Free,0,3.7
PHOTOGRAPHY,Everyone,4,1000,Free,0,NaN
FAMILY,Everyone,37,5000,Free,0,3.7
FAMILY,Everyone,0,0,Paid,1.99,NaN
FAMILY,Everyone,19,5000,Free,0,4.2
SOCIAL,Teen,5,1000,Free,0,3
FAMILY,Mature 17,1,10,Paid,29.99,5
SPORTS,Everyone,129409,1000000,Paid,1.99,4.4
FAMILY,Everyone,7,1000,Free,0,4.7
FAMILY,Teen,22667,1000000,Free,0,4.3
FAMILY,Everyone,10114,100000,Free,0,3.9
FAMILY,Everyone,0,50000,Free,0,NaN
FAMILY,Everyone 10,48427,500000,Free,0,4.4
GAME,Everyone 10,4704,100000,Free,0,4.3
BUSINESS,Everyone,4,10,Free,0,NaN
TOOLS,Everyone,0,100,Free,0,NaN
TOOLS,Everyone,0,10,Free,0,NaN
FAMILY,Everyone,1,1,Paid,2.99,NaN
FAMILY,Everyone,28,500,Free,0,4.6
FAMILY,Everyone,11,500,Free,0,4.5
MEDICAL,Everyone,265,10000,Free,0,3.9
GAME,Everyone,57,1000,Free,0,4.7
COMMUNICATION,Everyone,541661,10000000,Free,0,4.3
FAMILY,Everyone,4,50,Free,0,5
FAMILY,Everyone,25,1000,Free,0,5
PRODUCTIVITY,Everyone,0,10,Free,0,NaN
FAMILY,Everyone,1,10,Free,0,5
SPORTS,Everyone,0,5,Free,0,NaN
HEALTH_AND_FITNESS,Everyone,0,10,Free,0,NaN
WEATHER,Everyone,2052407,50000000,Free,0,4.4
FAMILY,Everyone,21,5000,Free,0,NaN
COMMUNICATION,Everyone,560,10000,Free,0,2.7
PERSONALIZATION,Everyone,41000,1000000,Free,0,4.6
MAPS_AND_NAVIGATION,Everyone,616742,10000000,Free,0,4.4
GAME,Mature 17,161637,10000000,Free,0,4.4
PRODUCTIVITY,Everyone,349151,50000000,Free,0,4.1
TOOLS,Everyone,169369,10000000,Free,0,3.8
FAMILY,Everyone 10,218881,5000000,Free,0,4.4
FAMILY,Everyone 10,31134,1000000,Free,0,4.6
FAMILY,Teen,242722,10000000,Free,0,4.1
FAMILY,Everyone 10,244039,5000000,Free,0,4.5
FAMILY,Teen,720685,10000000,Free,0,4.2
FAMILY,Everyone,84389,1000000,Free,0,4.7
GAME,Mature 17,137696,5000000,Free,0,4.3
FAMILY,Teen,322976,5000000,Free,0,4.3
FAMILY,Teen,254,10000,Free,0,4.2
GAME,Teen,898,100000,Free,0,3.8
GAME,Teen,22435,1000000,Free,0,4
FAMILY,Everyone 10,308944,5000000,Free,0,4.3
SOCIAL,Everyone,16801,1000000,Free,0,4.6
FAMILY,Mature 17,906,50000,Free,0,4.3
GAME,Everyone,391325,10000000,Free,0,4.3
FAMILY,Everyone,28735,1000000,Free,0,4.3
FAMILY,Everyone,580160,5000000,Free,0,4.7
HOUSE_AND_HOME,Everyone,353813,10000000,Free,0,4.6
GAME,Everyone 10,862,100000,Free,0,4.4
GAME,Everyone,17,1000,Free,0,3.8
GAME,Teen,1226514,10000000,Free,0,4.6
GAME,Everyone 10,19070,100000,Free,0,4.6
HOUSE_AND_HOME,Everyone,118,50000,Free,0,4.5
SHOPPING,Everyone,20247,5000000,Free,0,4.5
NEWS_AND_MAGAZINES,Everyone 10,63640,10000000,Free,0,3.9
SHOPPING,Teen,25717,1000000,Free,0,4.4
GAME,Everyone,1363,100000,Free,0,3.8
TOOLS,Everyone,1602,100000,Free,0,4.3
PHOTOGRAPHY,Everyone,1017237,50000000,Free,0,4.3
FAMILY,Everyone,128,10000,Free,0,3.7
FAMILY,Everyone,1354,100000,Free,0,3.2
FAMILY,Everyone,211,10000,Free,0,4
FAMILY,Teen,410,10000,Free,0,3.8
FAMILY,Everyone,83,10000,Free,0,4.4
FAMILY,Everyone,1745,1000000,Free,0,3.8
FAMILY,Everyone,131,5000,Free,0,3.4
FAMILY,Everyone,53,10000,Free,0,2.9
GAME,Everyone 10,20,1000,Paid,0.99,4.5
TRAVEL_AND_LOCAL,Everyone,25,5000,Free,0,3.7
GAME,Everyone,469,10000,Free,0,3.8
BUSINESS,Everyone,25195,1000000,Free,0,4.1
BOOKS_AND_REFERENCE,Everyone,9636,1000000,Free,0,4.1
FAMILY,Everyone,22,5000,Free,0,3.7
GAME,Everyone,153,10000,Free,0,3.6
FAMILY,Everyone,0,50000,Free,0,NaN
FAMILY,Everyone,17,1000,Free,0,3
FAMILY,Everyone,1152,100000,Free,0,4.1
FAMILY,Everyone,20,1000,Free,0,3.8
PRODUCTIVITY,Everyone,29,5000,Free,0,4.2
FAMILY,Teen,36268,1000000,Free,0,4.4
FAMILY,Everyone,153,10000,Free,0,4.5
FAMILY,Everyone,740,50000,Free,0,3.6
FAMILY,Everyone,284,10000,Free,0,3.6
SPORTS,Everyone,20879,1000000,Free,0,3.7
SPORTS,Everyone,76340,5000000,Free,0,3.9
NEWS_AND_MAGAZINES,Everyone,0,50,Free,0,NaN
LIFESTYLE,Everyone,2563,100000,Free,0,4.2
SPORTS,Everyone,4374,100000,Free,0,4.1
LIFESTYLE,Everyone,23966,1000000,Paid,5.99,4.5
HEALTH_AND_FITNESS,Everyone,961,100000,Free,0,2.8
HEALTH_AND_FITNESS,Everyone,114,10000,Free,0,2.6
LIFESTYLE,Everyone,246201,10000000,Free,0,4.3
GAME,Everyone,125652,10000000,Free,0,4.4
FAMILY,Everyone 10,1407,100000,Free,0,4.1
LIFESTYLE,Everyone,448,50000,Free,0,4
GAME,Everyone 10,11379,500000,Free,0,4.3
HEALTH_AND_FITNESS,Everyone,2057,50000,Paid,1.99,3.9
LIFESTYLE,Everyone,28,1000,Free,0,3.5
COMMUNICATION,Everyone,42329,5000000,Free,0,3.7
FAMILY,Teen,344283,10000000,Free,0,4.3
LIFESTYLE,Everyone,258717,10000000,Free,0,4.3
PRODUCTIVITY,Everyone,40437,5000000,Free,0,4.1
GAME,Everyone,51787,5000000,Free,0,4.2
GAME,Everyone,531074,10000000,Free,0,4.3
COMMUNICATION,Everyone,171052,10000000,Free,0,4.2
FAMILY,Teen,807155,10000000,Free,0,4.6
HEALTH_AND_FITNESS,Everyone,480208,500000000,Free,0,4.3
VIDEO_PLAYERS,Everyone,29867,5000000,Free,0,4.1
FAMILY,Everyone,450013,10000000,Free,0,4.4
FAMILY,Everyone 10,228130,5000000,Free,0,4.4
HEALTH_AND_FITNESS,Everyone,111465,5000000,Free,0,4.1
FINANCE,Everyone,348132,100000000,Free,0,4.2
LIFESTYLE,Everyone,155693,5000000,Free,0,4.4
TOOLS,Everyone,81668,5000000,Free,0,4.3
FAMILY,Everyone,11773,1000000,Free,0,2.4
PRODUCTIVITY,Everyone,870928,50000000,Free,0,4.5
PERSONALIZATION,Everyone,495748,50000000,Free,0,4.3
GAME,Everyone,407788,5000000,Free,0,4.5
FAMILY,Teen,118285,1000000,Free,0,4.5
COMMUNICATION,Everyone,347086,10000000,Free,0,4.3
FAMILY,Everyone,379245,10000000,Free,0,4.4
PRODUCTIVITY,Everyone,144873,10000000,Free,0,4.3
VIDEO_PLAYERS,Everyone,326232,50000000,Free,0,4.4
HEALTH_AND_FITNESS,Everyone,318134,5000000,Free,0,4.6
FAMILY,Everyone,2445,500000,Free,0,3.4
FAMILY,Everyone 10,65119,1000000,Free,0,3.9
FAMILY,Teen,34898,1000000,Free,0,4.3
GAME,Teen,889425,10000000,Free,0,4.4
GAME,Teen,1041836,10000000,Free,0,4.5
FAMILY,Mature 17,17945,1000000,Free,0,4.4
SPORTS,Everyone,82857,5000000,Free,0,4.2
GAME,Everyone 10,47151,5000000,Free,0,4
FAMILY,Everyone 10,107765,5000000,Free,0,4.3
TRAVEL_AND_LOCAL,Everyone,57556,5000000,Free,0,4.4
FAMILY,Teen,37165,1000000,Free,0,4.2
FAMILY,Teen,174127,5000000,Free,0,4
VIDEO_PLAYERS,Everyone,4706,1000000,Free,0,4.4
FAMILY,Teen,73919,500000,Paid,2.99,4.6
FAMILY,Everyone,532,100000,Free,0,4
GAME,Teen,344819,5000000,Free,0,4.4
FAMILY,Everyone,9335,1000000,Free,0,3.5
GAME,Teen,100805,1000000,Paid,2.99,4.6
FAMILY,Teen,15875,1000000,Free,0,4
GAME,Teen,23168,1000000,Free,0,4
GAME,Teen,2628,100000,Free,0,4.1
FAMILY,Teen,235486,10000000,Free,0,4.1
GAME,Teen,2717,100000,Free,0,3.3
FAMILY,Teen,24123,1000000,Free,0,3.9
GAME,Teen,7728,500000,Free,0,4.1
GAME,Everyone 10,2180,100000,Free,0,4.2
GAME,Teen,59223,5000000,Free,0,4
GAME,Teen,16162,100000,Paid,2.99,4.5
GAME,Teen,596,100000,Free,0,3.8
GAME,Teen,1976,100000,Free,0,3.5
GAME,Everyone 10,6698,500000,Free,0,4.3
GAME,Teen,21266,100000,Paid,2.99,4.6
GAME,Everyone,4041,10000,Free,0,4.7
GAME,Teen,2691,100000,Free,0,3.8
GAME,Teen,27856,100000,Paid,2.99,4.7
SOCIAL,Teen,5369,50000,Free,0,4.8
FAMILY,Everyone,9126,1000000,Free,0,3.2
BOOKS_AND_REFERENCE,Teen,568922,100000000,Free,0,4.5
GAME,Mature 17,85278,1000000,Free,0,3.9
GAME,Everyone,16521,1000000,Free,0,3.6
FOOD_AND_DRINK,Everyone,70,10000,Free,0,3.7
LIFESTYLE,Everyone,28,1000,Free,0,4.4
GAME,Everyone,91667,1000000,Free,0,4.1
FAMILY,Everyone,664,100000,Free,0,4
LIFESTYLE,Everyone,212,50000,Free,0,3.1
WEATHER,Everyone,1185,100000,Free,0,4
MAPS_AND_NAVIGATION,Everyone,440,10000,Paid,0.99,2.8
FAMILY,Everyone,681,10000,Free,0,3.7
SPORTS,Everyone,17,1000,Free,0,2.7
FAMILY,Everyone,623,100000,Free,0,3.9
HOUSE_AND_HOME,Everyone,14657,1000000,Free,0,3.8
GAME,Everyone,2433,100000,Free,0,3.6
FAMILY,Everyone,1827,100000,Free,0,4.5
FINANCE,Everyone,30,1000,Free,0,3.5
FAMILY,Everyone,97,10000,Free,0,4
SPORTS,Everyone,0,100,Free,0,NaN
FAMILY,Everyone,762,100000,Free,0,3.8
SOCIAL,Everyone,58,10000,Free,0,3.6
COMMUNICATION,Everyone,16,1000,Free,0,4.2
BUSINESS,Everyone,128,50000,Free,0,4.4
TOOLS,Everyone,498,10000,Free,0,4
NEWS_AND_MAGAZINES,Everyone,48,1000,Free,0,4.7
NEWS_AND_MAGAZINES,Everyone,1,100,Free,0,NaN
SOCIAL,Everyone,88,1000,Free,0,NaN
FAMILY,Teen,23609,1000000,Free,0,4.1
GAME,Everyone,24312,500000,Free,0,4
FAMILY,Everyone,14,1000,Free,0,NaN
LIFESTYLE,Everyone,57,10000,Free,0,4.7
LIFESTYLE,Everyone,17,5000,Free,0,NaN
FAMILY,Everyone,17,5000,Free,0,NaN
HOUSE_AND_HOME,Everyone,874,100000,Free,0,3.8
BUSINESS,Teen,2,1000,Free,0,5
SPORTS,Everyone,27,10000,Free,0,4.4
FAMILY,Teen,350,10000,Free,0,NaN
LIFESTYLE,Everyone,0,100,Free,0,NaN
GAME,Teen,29462,1000000,Free,0,4
FINANCE,Teen,4,1000,Free,0,NaN
GAME,Everyone,159063,1000000,Free,0,3.8
BUSINESS,Everyone,294,10000,Free,0,4.1
NEWS_AND_MAGAZINES,Everyone,697,50000,Free,0,4.3
FOOD_AND_DRINK,Everyone,38,10000,Free,0,NaN
TOOLS,Everyone,6207063,100000000,Free,0,4.5
TOOLS,Everyone,631,100000,Free,0,4.4
PRODUCTIVITY,Everyone,617,100000,Free,0,3.4
BOOKS_AND_REFERENCE,Teen,215,10000,Free,0,4.1
FAMILY,Everyone,25,5000,Free,0,4.1
FAMILY,Everyone,6,1000,Free,0,3.8
TOOLS,Everyone,35,1000,Paid,2.49,4.3
FAMILY,Teen,1275373,10000000,Free,0,4.4
VIDEO_PLAYERS,Everyone,43,1000,Free,0,4.4
VIDEO_PLAYERS,Everyone,258277,10000000,Free,0,4.8
VIDEO_PLAYERS,Everyone,171,10000,Free,0,3.3
COMMUNICATION,Everyone,1434,100000,Free,0,3.3
VIDEO_PLAYERS,Everyone,22,5000,Free,0,4.4
TOOLS,Everyone,701,100000,Free,0,3.7
TOOLS,Everyone,2420,1000000,Free,0,3.4
FINANCE,Everyone,251,50000,Free,0,2.3
FAMILY,Teen,11,1000,Free,0,3.3
PHOTOGRAPHY,Everyone,90,5000,Paid,2.99,2.7
COMMUNICATION,Everyone,4,1000,Free,0,NaN
TOOLS,Everyone,1170641,10000000,Free,0,4.6
FAMILY,Everyone,174,50000,Free,0,3.5
TOOLS,Everyone,150,50000,Free,0,3.4
FAMILY,Everyone,259,10000,Free,0,4.3
LIFESTYLE,Everyone,9,1000,Free,0,4.1
TOOLS,Everyone,2598579,50000000,Free,0,4.7
PRODUCTIVITY,Everyone,574719,10000000,Free,0,4.4
LIFESTYLE,Everyone,250,50000,Free,0,3.8
VIDEO_PLAYERS,Everyone,78,10000,Free,0,3
BOOKS_AND_REFERENCE,Everyone,98,10000,Free,0,4.4
TOOLS,Everyone,27,5000,Free,0,4.2
PRODUCTIVITY,Everyone,24,1000,Free,0,4.5
FAMILY,Everyone,91,10000,Free,0,3.5
TOOLS,Everyone,78629,1000000,Free,0,4.5
GAME,Teen,955614,10000000,Free,0,4.3
LIFESTYLE,Everyone,82,5000,Free,0,4.5
FOOD_AND_DRINK,Everyone,0,50,Free,0,NaN
TOOLS,Everyone,648380,10000000,Free,0,4.5
COMMUNICATION,Teen,7317,1000000,Free,0,4
FAMILY,Everyone,4,100,Free,0,4.8
PERSONALIZATION,Everyone,0,100000,Free,0,NaN
VIDEO_PLAYERS,Everyone,1659,100000,Free,0,4.3
FOOD_AND_DRINK,Everyone,14,1000,Free,0,1.7
PHOTOGRAPHY,Everyone,18325,1000000,Free,0,4.3
BOOKS_AND_REFERENCE,Everyone,8,5000,Free,0,4.2
BUSINESS,Everyone,3,100,Paid,19.9,NaN
TOOLS,Everyone,725,100000,Free,0,4.2
TOOLS,Everyone,2158,100000,Free,0,4.3
HEALTH_AND_FITNESS,Everyone,2,500,Free,0,NaN
GAME,Everyone,7718,100000,Free,0,4
TOOLS,Everyone,249,50000,Free,0,4.2
NEWS_AND_MAGAZINES,Everyone,9,500,Free,0,4.6
GAME,Everyone,29062,1000000,Free,0,4.1
FAMILY,Everyone,11,1000,Free,0,4.6
TOOLS,Everyone,484,100000,Free,0,4.1
TOOLS,Everyone,202,50000,Free,0,4
FAMILY,Everyone,0,10,Free,0,NaN
TOOLS,Everyone,40,1000,Paid,1.99,3.3
NEWS_AND_MAGAZINES,Everyone,1948,100000,Free,0,4.1
FAMILY,Everyone 10,0,5,Free,0,NaN
TOOLS,Everyone,2,100,Free,0,NaN
TOOLS,Everyone,9,500,Free,0,4
TOOLS,Everyone,4,100,Paid,1.99,NaN
FAMILY,Teen,1,100,Free,0,NaN
TOOLS,Everyone,52,5000,Free,0,4.4
TOOLS,Everyone,294,50000,Free,0,4.2
GAME,Teen,35572,1000000,Free,0,3.8
BUSINESS,Everyone,20973,5000000,Free,0,3.1
NEWS_AND_MAGAZINES,Everyone,21,1000,Free,0,NaN
BOOKS_AND_REFERENCE,Everyone,5,1000,Free,0,5
GAME,Teen,492,100000,Free,0,4.2
BUSINESS,Everyone,114,5000,Free,0,4.7
GAME,Teen,1604146,10000000,Free,0,4.4
PERSONALIZATION,Everyone,285,10000,Paid,0.99,4.6
WEATHER,Everyone 10,260137,10000000,Free,0,4.4
FAMILY,Everyone,2079,100000,Free,0,2.9
BUSINESS,Everyone,8346,1000000,Free,0,2.7
NEWS_AND_MAGAZINES,Everyone,1,10,Free,0,NaN
PERSONALIZATION,Everyone,7264,100000,Paid,1.99,4.6
PRODUCTIVITY,Everyone,6205,100000,Free,0,4
VIDEO_PLAYERS,Everyone,1156,100000,Free,0,3.8
BOOKS_AND_REFERENCE,Everyone,6,1000,Free,0,4.8
FOOD_AND_DRINK,Everyone,1,100,Free,0,5
PRODUCTIVITY,Everyone,127,1000,Paid,0.99,3.9
WEATHER,Everyone,19666,1000000,Free,0,4.2
NEWS_AND_MAGAZINES,Everyone,2808,100000,Free,0,4.1
FAMILY,Everyone,54,10000,Free,0,4.7
FAMILY,Everyone 10,24775,100000,Free,0,4.2
GAME,Everyone 10,3845,500000,Free,0,4.2
BUSINESS,Everyone,244,10000,Free,0,3.7
VIDEO_PLAYERS,Everyone,15765,1000000,Free,0,4.1
LIFESTYLE,Everyone,305,10000,Free,0,4.1
GAME,Everyone,141,10000,Free,0,3.8
FINANCE,Everyone,4546,100000,Free,0,4.6
GAME,Everyone,1,100,Free,0,NaN
GAME,Everyone,21,5000,Free,0,4.4
GAME,Everyone,924,100000,Free,0,4.2
VIDEO_PLAYERS,Everyone,569,50000,Free,0,4.4
COMMUNICATION,Everyone,1,100,Free,0,NaN
FAMILY,Everyone,18,1000,Free,0,NaN
GAME,Everyone 10,29,1000,Free,0,4.6
GAME,Everyone,8,50,Free,0,5
